GEO_ID,DESTINATARIO,CENTRALIZADORA,BAIRRO,CIDADE,SE,LATITUDE,LONGITUDE
2661,"E.M. JOSE DE SOUZA DAMY","01_MS_CPE","Cristo Redentor","CORUMBA","MS","-19,0264822","-57,6453040999999"
2662,"Escola estadual Rotary Club","01_MS_CPE","cristo redentor","CORUMBA","MS","-19,0268106999999","-57,6413835999999"
2663,"EE MARIA HELENA ALBANEZE","01_MS_CPE","POPULAR NOVA","CORUMBA","MS","-19,026699","-57,6583699999999"
2664,"ESCOLA MUNICIPAL CLIO PROENCA","01_MS_CPE","CONJUNTO GUATOS","CORUMBA","MS","-19,0507862","-57,6482395"
2665,"EE NATHERCIA POMPEO DOS SANTOS","01_MS_CPE","VILA GUARANI","CORUMBA","MS","-19,0410851","-57,6531493"
2666,"EE OCTACILIO FAUSTINO DA SILVA","01_MS_CPE","POPULAR VELHA","CORUMBA","MS","-19,001829","-57,657412"
2667,"EE DOM BOSCO","01_MS_CPE","DOM BOSCO","CORUMBA","MS","-19,0047999999999","-57,6681395"
2668,"ESCOLA ESTADUAL JOAQUIM MURTINHO","01_MS_CPE","CENTRO","CAMPO GRANDE","MS","-20,4629025999999","-54,6128368999999"
2669,"ESCOLA ESTADUAL 26 DE AGOSTO","01_MS_CPE","CENTRO","CAMPO GRANDE","MS","-20,445315","-54,6173023999999"
2670,"ESCOLA ESTADUAL LUCIA MARTINS COELHO","01_MS_CPE","JARDIM DOS ESTADOS","CAMPO GRANDE","MS","-20,4596586999999","-54,6026501999999"
2671,"ESCOLA ESTADUAL HECULES MAYMONE","01_MS_CPE","ITANHANGA PARK","CAMPO GRANDE","MS","-20,4704388","-54,5894104999999"
2672,"ESCOLA ESTADUAL CORACAO DE MARIA","01_MS_CPE","VILA SANTA DORETEIA","CAMPO GRANDE","MS","-20,4794069999999","-54,611162"
2673,"ESCOLA ESTADUAL VESPASIANO MARTINS","01_MS_CPE","VILA GLORIA","CAMPO GRANDE","MS","-20,4716349999999","-54,614235"
2674,"ESCOLA ESTADUAL DONA CONSUELO MULLER","01_MS_CPE","VILA JACY","CAMPO GRANDE","MS","-20,486025","-54,639391"
2675,"ESCOLA ESTADUAL MARIA CONSTANCA BARROS MACHADO","01_MS_CPE","AMAMBAI","CAMPO GRANDE","MS","-20,4614818","-54,6270657999999"
2676,"ESCOLA ESTADUAL RIACHUELO","01_MS_CPE","CABREUVA","CAMPO GRANDE","MS","-20,4521724999999","-54,6228194999999"
2677,"ESCOLA ESTADUAL PROFESSOR SEVERINO DE QUEIROZ","01_MS_CPE","VILA ROSA","CAMPO GRANDE","MS","-20,4474747999999","-54,6036292"
2678,"ESCOLA ESTADUAL SAO JOSE","01_MS_CPE","VILA ROSA","CAMPO GRANDE","MS","-20,4500580999999","-54,6079373999999"
2679,"ESCOLA ESTADUAL MAESTRO FREDERICO LIEBERMANN","01_MS_CPE","MONTE CASTELO","CAMPO GRANDE","MS","-20,4348209999999","-54,6085259999999"
2680,"ESCOLA ESTADUAL ADVOGADO DEMOSTHENES MARTINS","01_MS_CPE","CONJUNTO RESIDENCIAL OCTAVIO PECORA","CAMPO GRANDE","MS","-20,4201283999999","-54,6094525"
2681,"ESCOLA ESTADUAL PADRE JOAO GREINER","01_MS_CPE","ESTRELA DO SUL","CAMPO GRANDE","MS","-20,418244","-54,5973169999999"
2682,"ESCOLA ESTADUAL PROFESSORA JOELINA DE ALMEIDA XAVIER","01_MS_CPE","JARDIM GUANABARA","CAMPO GRANDE","MS","-20,423752","-54,5876289999999"
2683,"ESCOLA ESTADUAL DR ARTHUR DE VASCONCELLOS DIAS","01_MS_CPE","CONJUNTO RESIDENCIAL ESTRELA DO SUL","CAMPO GRANDE","MS","-20,4201785999999","-54,5963112"
2684,"ESCOLA ESTADUAL PROFESSORA ADA TEIXEIRA DOS SANTOS PEREIRA","01_MS_CPE","CAMPO BELO","CAMPO GRANDE","MS","-20,4006676999999","-54,5812918"
2685,"ESCOLA ESTADUAL LINO VILLACHA","01_MS_CPE","NOVA LIMA","CAMPO GRANDE","MS","-20,3889451999999","-54,5652327999999"
2686,"ESCOLA MUNICIPAL PROFESSOR JOAO CANDIDO DE SOUZA","01_MS_CPE","JARDIM ANACHE","CAMPO GRANDE","MS","-20,3725993999999","-54,5685398999999"
2687,"ESCOLA MUNICIPAL NERONE MAIOLINO","01_MS_CPE","VIDA NOVA II","CAMPO GRANDE","MS","-20,3807757999999","-54,5688407"
2688,"ESCOLA MUNICIPAL PROFESSORA DANDA NUNES","01_MS_CPE","VIVENDAS DO BOSQUE","CAMPO GRANDE","MS","-20,4505443999999","-54,5822174999999"
2689,"ESCOLA ESTADUAL PROFESSOR HENRIQUE CIRYLLO CORREA","01_MS_CPE","CRUZEIRO","CAMPO GRANDE","MS","-20,4373025999999","-54,5940337999999"
2690,"ESCOLA ESTADUAL MARIA ELISA BACAYUVA CORREA DA COSTA","01_MS_CPE","VILA MARGARIDA","CAMPO GRANDE","MS","-20,4343004","-54,5898330999999"
2691,"ESCOLA ESTADUAL JOSE MARIA HUGO RODRIGUES","01_MS_CPE","MATA DO JACINTO","CAMPO GRANDE","MS","-20,4246428","-54,5700497999999"
2692,"ESCOLA MUNICIPAL ELPIDIO REIS","01_MS_CPE","MATA DO JACINTO","CAMPO GRANDE","MS","-20,4273690999999","-54,5712244999999"
2693,"ESCOLA ESTADUAL PROFESSORA NEYDER SUELLY COSTA VIEIRA","01_MS_CPE","BAIRRO AERO RANCHO","CAMPO GRANDE","MS","-20,5222601","-54,6563925999999"
2694,"ESCOLA MUNICIPAL PROFESSORA OLIVA ENCISO","01_MS_CPE","BAIRRO TIRADENTES","CAMPO GRANDE","MS","-20,4807249999999","-54,5699423"
2695,"ESCOLA ESTADUAL DOLOR FERREIRA DE ANDRADE","01_MS_CPE","BAIRRO MARIA APARECIDA PEDROSSIAN","CAMPO GRANDE","MS","-20,4693627","-54,549171"
2696,"ESCOLA ESTADUAL ORCIRIO THIAGO DE OLIVEIRA","01_MS_CPE","VILA PROGRESSO","CAMPO GRANDE","MS","-20,4901376","-54,6051205999999"
2697,"ESCOLA ESTADUAL PROFESSOR EMYGDIO CAMPOS WIDAL","01_MS_CPE","VILAS BOAS","CAMPO GRANDE","MS","-20,482157","-54,5948842"
2698,"ESCOLA ESTADUAL JOAO CARLOS FLORES","01_MS_CPE","MORUMBI","CAMPO GRANDE","MS","-20,5013153","-54,5908445"
2699,"ESCOLA MUNICIPAL ANTONIO JOSE PANIAGO","01_MS_CPE","JARDIM ITAMARACA","CAMPO GRANDE","MS","-20,5118076999999","-54,5699725999999"
2700,"ESCOLA ESTADUAL JOSE BARBOSA RODRIGUES","01_MS_CPE","UNIVERSITARIO","CAMPO GRANDE","MS","-20,5195751","-54,5959037"
2701,"ESCOLA ESTADUAL PROFESSORA MARIA DE LOURDES TOLEDO AREIAS","01_MS_CPE","CONJUNTO ROUXINOIS","CAMPO GRANDE","MS","-20,5252027999999","-54,5829317999999"
2702,"ESCOLA ESTADUAL PROFESSORA IZAURA HIGA","01_MS_CPE","CIDADE MORENA","CAMPO GRANDE","MS","-20,5553208","-54,5868808999999"
2703,"ESCOLA ESTADUAL ARLINDO DE SAMPAIO JORGE","01_MS_CPE","MORENINHA II","CAMPO GRANDE","MS","-20,5559109999999","-54,5777867999999"
2704,"ESCOLA ESTADUAL WALDEMIR BARROS DA SILVA","01_MS_CPE","MORENINHA II","CAMPO GRANDE","MS","-20,5490205","-54,5770961999999"
2705,"ESCOLA ESTADUAL PROFESSORA CELIA MARIA NAGLIS","01_MS_CPE","MORENINHA III","CAMPO GRANDE","MS","-20,5514046999999","-54,5702507"
2706,"ESCOLA ESTADUAL TEOTONIO VILELA","01_MS_CPE","UNIVERSITARIA II - COHAB","CAMPO GRANDE","MS","-20,5360748999999","-54,6191134"
2707,"ESCOLA MUNICIPAL PROFESSORA ARLENE MARQUES ALMEIDA","01_MS_CPE","JARDIM CANGURU","CAMPO GRANDE","MS","-20,4598325","-54,6491220999999"
2708,"ESCOLA ESTADUAL MARCAL DE SOUZA TUPA Y","01_MS_CPE","JARDIM LOS ANGELES","CAMPO GRANDE","MS","-20,551759","-54,6229592999999"
2709,"ESCOLA ESTADUAL PROFESSORA ZELIA QUEVEDO CHAVES","01_MS_CPE","IRACY COELHO NETO","CAMPO GRANDE","MS","-20,5343733999999","-54,6449734999999"
2710,"ESCOLA ESTADUAL PROFESSORA THEREZA NORONHA DE CARVALHO","01_MS_CPE","PARQUE LAGEADO","CAMPO GRANDE","MS","-20,5475016","-54,6461023999999"
2711,"ESCOLA MUNICIPAL PADRE TOMAZ GHIRARDELLI","01_MS_CPE","DOM ANTONIO BARBOSA","CAMPO GRANDE","MS","-20,5520309999999","-54,6489796999999"
2712,"ESCOLA MUNICIPAL ELIZIO RAMIREZ VIEIRA","01_MS_CPE","JARDIM PENFIGO","CAMPO GRANDE","MS","-20,5522546999999","-54,661973"
2713,"ESCOLA ESTADUAL GENERAL MALAN","01_MS_CPE","AMAMBAI","CAMPO GRANDE","MS","-20,4666016","-54,6336591999999"
2714,"ESCOLA ESTADUAL AMANDO DE OLIVEIRA","01_MS_CPE","VILA PIRATININGA","CAMPO GRANDE","MS","-20,497961","-54,6292698"
2715,"ESCOLA ESTADUAL MAESTRO HEITOR VILLA LOBOS","01_MS_CPE","JARDIM PARATI","CAMPO GRANDE","MS","-20,5090958","-54,6328263999999"
2716,"ESCOLA MUNICIPAL IRENE SZUKALA","01_MS_CPE","JARDIM DAS HORTENCIAS","CAMPO GRANDE","MS","-20,521626","-54,6455899999999"
2717,"ESCOLA MUNICIPAL PROFESSORA MARIA LUCIA PASSARELLI","01_MS_CPE","JARDIM AERO RANCHO","CAMPO GRANDE","MS","-20,5342380999999","-54,6533627999999"
2718,"ESCOLA ESTADUAL PADRE MARIO BLANDINO","01_MS_CPE","AERO RANCHO","CAMPO GRANDE","MS","-20,5207802999999","-54,6492827"
2719,"ESCOLA MUNICIPAL PROFESSOR WILSON TAVEIRA ROSALINO","01_MS_CPE","AERO RANCHO III","CAMPO GRANDE","MS","-20,5148940999999","-54,6464538999999"
2720,"ESCOLA ESTADUAL PROFESSOR SILVIO OLIVEIRA DOS SANTOS","01_MS_CPE","CONJ AERO RANCHO","CAMPO GRANDE","MS","-20,5296512","-54,6578708999999"
2721,"ESCOLA ESTADUAL JOSE ANTONIO PEREIRA","01_MS_CPE","TAVEIROPOLIS","CAMPO GRANDE","MS","-20,475009","-54,6451763999999"
2722,"ESCOLA ESTADUAL OLINDA CONCEICAO TEIXEIRA BACHA","01_MS_CPE","CONJUNTO BURITI","CAMPO GRANDE","MS","-20,4940080999999","-54,6688412999999"
2723,"ESCOLA ESTADUAL LUISA VIDAL BORGES DANIEL","01_MS_CPE","BOM JARDIM","CAMPO GRANDE","MS","-20,4915389999999","-54,6635121999999"
2724,"ESCOLA ESTADUAL PROFESSORA MARIA RITA DE CASSIA PONTES TEIXEIRA","01_MS_CPE","CONJUNTO UNIAO I","CAMPO GRANDE","MS","-20,4798304","-54,6669953"
2725,"ESCOLA ESTADUAL PROFESSORA BRASILINA FERRAZ MANTERO","01_MS_CPE","JARDIM LEBLON","CAMPO GRANDE","MS","-20,4937128999999","-54,6525602999999"
2726,"ESCOLA ESTADUAL 11 DE OUTUBRO","01_MS_CPE","JARDIM BONANCA","CAMPO GRANDE","MS","-20,4931474999999","-54,661354"
2727,"ESCOLA MUNICIPAL NAGEN JORGE SAAD","01_MS_CPE","JARDIM SAO PEDRO","CAMPO GRANDE","MS","-20,5068623999999","-54,6557377999999"
2728,"ESCOLA ESTADUAL PROFESSORA ELIA FRANCA CARDOSO","01_MS_CPE","JARDIM SAO CONRADO","CAMPO GRANDE","MS","-20,4979231999999","-54,6717624999999"
2729,"ESCOLA ESTADUAL ARACY EUDOCIAK","01_MS_CPE","TIJUCA II","CAMPO GRANDE","MS","-20,517765","-54,663988"
2730,"ESCOLA ESTADUAL PADRE JOSE SCAMPINI","01_MS_CPE","COOPHAVILA II","CAMPO GRANDE","MS","-20,5363758999999","-54,6696103"
2731,"ESCOLA MUNICIPAL DR EDUARDO OLIMPIO MACHADO","01_MS_CPE","JARDIM OURO VERDE","CAMPO GRANDE","MS","-20,5316651","-54,6688832"
2732,"ESCOLA ESTADUAL ADVENTOR DIVINO DE ALMEIDA","01_MS_CPE","VILA ALBA","CAMPO GRANDE","MS","-20,4584393999999","-54,6389578"
2733,"ESCOLA ESTADUAL RUI BARBOSA","01_MS_CPE","SANTO ANTONIO","CAMPO GRANDE","MS","-20,4551043999999","-54,65404"
2734,"ESCOLA ESTADUAL PROFESSORA CLARINDA MENDES DE AQUINO","01_MS_CPE","JARDIM PETROPOLIS","CAMPO GRANDE","MS","-20,4550349999999","-54,6691918"
2735,"ESCOLA ESTADUAL JOSE MAMEDE DE AQUINO","01_MS_CPE","JARDIM AEROPORTO","CAMPO GRANDE","MS","-20,441516","-54,6874359999999"
2736,"ESCOLA MUNICIPAL DESEMBARGADOR CARLOS GARCIA","01_MS_CPE","BAIRRO ZE PEREIRA","CAMPO GRANDE","MS","-20,4327851","-54,6733924999999"
2737,"ESCOLA ESTADUAL ARLINDO DE ANDRADE GOMES","01_MS_CPE","LAR DO TRABALHADOR","CAMPO GRANDE","MS","-20,4552471","-54,6431746"
2738,"ESCOLA ESTADUAL PROFESSOR OTAVIANO DA SILVEIRA JUNIOR","01_MS_CPE","LAR DO TRABALHADOR","CAMPO GRANDE","MS","-20,4512514","-54,6436682"
2739,"ESCOLA ESTADUAL PROFESSORA ALICE NUNES ZAMPIERE","01_MS_CPE","JARDIM PANAMA I","CAMPO GRANDE","MS","-20,441555","-54,656019"
2740,"ESCOLA MUNICIPAL JOAO EVANGELISTA VIEIRA DE ALMEIDA","01_MS_CPE","VILA ALMEIDA","CAMPO GRANDE","MS","-20,4408156","-54,6526811"
2741,"ESCOLA ESTADUAL SEBASTIAO SANTANA DE OLIVEIRA","01_MS_CPE","CONJUNTO JOSE ABRAAO","CAMPO GRANDE","MS","-20,4178451","-54,6621554"
2742,"UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL - UEMS BLOCOS B, C, E e G","01_MS_CPE","SANTO AMARO","CAMPO GRANDE","MS","-20,4207539999999","-54,6638905"
2743,"ESCOLA ESTADUAL PROFESSORA FAUSTA GARCIA BUENO","01_MS_CPE","COOPHASUL","CAMPO GRANDE","MS","-20,4233736999999","-54,6343888"
2744,"EE MANOEL DA COSTA LIMA","01_MS_CPE","CENTRO","BATAGUASSU","MS","-21,7161961999999","-52,4251924"
2745,"EE PERI MARTINS","01_MS_CPE","JARDIM SANTA MARIA","BATAGUASSU","MS","-21,7144626999999","-52,4167284999999"
2746,"ESCOLA ESTADUAL PROFESSOR BRAZ SINIGAGLIA","01_MS_CPE","CENTRO","BATAGUASSU","MS","-21,7177171","-52,4227923999999"
2747,"ESCOLA MUNICIPAL MARECHAL RODON","01_MS_CPE","CENTRO","BATAGUASSU","MS","-21,7160432999999","-52,4285144999999"
2748,"EE FELIPE ORRO","01_MS_CPE","SANTA TEREZINHA","AQUIDAUANA","MS","-20,4651208999999","-55,7662438999999"
2749,"EE CANDIDO MARIANO","01_MS_CPE","GUANANDY","AQUIDAUANA","MS","-20,4805035","-55,7928986"
2750,"EE CEL JOSE ALVES RIBEIRO","01_MS_CPE","ALTO","AQUIDAUANA","MS","-20,4727946","-55,7899831"
2751,"EE Profª Marly Russo Rodrigues","01_MS_CPE","Nova Aquidauana","AQUIDAUANA","MS","-20,4526779","-55,7928211999999"
2752,"EE PROFª. DORIS MENDES TRINDADE","01_MS_CPE","VILA SANTA TEREZINHA","AQUIDAUANA","MS","-20,4638436","-55,7618541"
2753,"EE PROF. ANTONIO SALUSTIO AREIAS","01_MS_CPE","ALTO","AQUIDAUANA","MS","-20,4682041999999","-55,7812298999999"
2754,"EE PROF. LUIZ MONGELLI","01_MS_CPE","VILA POPULAR","AQUIDAUANA","MS","-20,4680579999999","-55,7857989999999"
2755,"EE MAL. DEODORO DA FONSECA","01_MS_CPE","ALTO","AQUIDAUANA","MS","-20,4565602999999","-55,7785922999999"
2756,"UEMS - UNIVERSIDADE ESTADUAL DO MATO GROSSO DO SUL","01_MS_CPE","CENTRO","MARACAJU","MS","-21,6266111","-55,1550020999999"
2757,"EE CORONEL LIMA DE FIGUEIREDO","01_MS_CPE","VILA JUQUITA","MARACAJU","MS","-21,6064089","-55,1675977"
2758,"EE PADRE CONSTANTINO DE MONTE","01_MS_CPE","CENTRO","MARACAJU","MS","-21,6225300999999","-55,1530073999999"
2759,"ESCOLA MUNICIPAL JOAO PEDRO FERNANDES","01_MS_CPE","CENTRO","MARACAJU","MS","-21,6236199999999","-55,1574039999999"
2760,"ESCOLA ESTADUAL CAMBARAI","01_MS_CPE","CAMBARAI","MARACAJU","MS","-21,6281593","-55,1673876999999"
2761,"EE PROFA CATARINA DE ABREU","01_MS_CPE","SAO BENTO","SIDROLANDIA","MS","-20,9392539","-54,9594130999999"
2762,"EE SIDRONIO ANTUNES DE ANDRADE","01_MS_CPE","PE DE CEDRO","SIDROLANDIA","MS","-20,9262921","-54,9588441"
2763,"ESCOLA MUNICIPAL PEDRO ALEIXO","01_MS_CPE","CENTRO","SIDROLANDIA","MS","-20,9308027999999","-54,9609701999999"
2764,"ESCOLA MUNICIPAL PORFIRIA LOPES DO NASCIMENTO","01_MS_CPE","SAO BENTO","SIDROLANDIA","MS","-20,9385460999999","-54,9559543"
2765,"Escola Municipal Nathalia Moraes de Oliveira","01_MS_CPE","Santa Marta","SIDROLANDIA","MS","-20,9238442999999","-54,9655812999999"
2766,"ESOLA MUNICIPAL OLINDA BRITO DE SOUZA","01_MS_CPE","CENTRO","SIDROLANDIA","MS","-20,9300402","-54,9633955999999"
2767,"EE DEPUTADO FERNANDO CLAUDIO CAPIBERIBE SALDANHA","01_MS_CPE","PARQUE DOS IPUS II","PONTA PORA","MS","-22,5006571","-55,7338358"
2768,"EE DR MIGUEL MARCONDES ARMANDO","01_MS_CPE","DA SAUDADE","PONTA PORA","MS","-22,525113","-55,7234655999999"
2769,"EE ADE MARQUES","01_MS_CPE","CENTRO","PONTA PORA","MS","-22,5342248","-55,7238673"
2770,"EE JOAQUIM MURTINHO","01_MS_CPE","CENTRO","PONTA PORA","MS","-22,5375602","-55,7238911"
2771,"EE MENDES GONCALVES","01_MS_CPE","CENTRO","PONTA PORA","MS","-22,5277841","-55,713315"
2772,"EE JOAO BREMBATTI CALVOSO","01_MS_CPE","GRANJA","PONTA PORA","MS","-22,5534001","-55,7154725999999"
2773,"EE PROFA GENI MARQUES MAGALHAES","01_MS_CPE","JD. UNIVERSITARIO","PONTA PORA","MS","-22,5628984999999","-55,6964115"
2774,"UEMS - UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL","01_MS_CPE","VILA CAMISAO","PARANAIBA","MS","-19,68074","-51,200104"
2775,"EE GUSTAVO RODRIGUES DA SILVA","01_MS_CPE","CENTRO","PARANAIBA","MS","-19,6734803","-51,1799954999999"
2776,"EE ARACILDA CICERO CORREA DA COSTA","01_MS_CPE","VILA SALOME","PARANAIBA","MS","-19,6802717999999","-51,1862262"
2777,"EE DR ERMIRIO LEAL GARCIA","01_MS_CPE","JARDIM AMERICA","PARANAIBA","MS","-19,6723531999999","-51,1800751999999"
2778,"EE JOSE GARCIA LEAL","01_MS_CPE","CENTRO","PARANAIBA","MS","-19,676217","-51,190085"
2779,"EE MANOEL GARCIA LEAL","01_MS_CPE","INDUSTRIAL DE LOURDES","PARANAIBA","MS","-19,6869344999999","-51,1774294"
2780,"EE WLADISLAU GARCIA GOMES","01_MS_CPE","CENTRO","PARANAIBA","MS","-19,676217","-51,190085"
2781,"Escola Municipal Maria Luiza Correa Machado","01_MS_CPE","Sao Jose","PARANAIBA","MS","-19,669079","-51,1848835999999"
2782,"Universidade Estadual do Mato Grosso do Sul","01_MS_CPE","Centro","NOVA ANDRADINA","MS","-22,2186203999999","-53,3333765"
2783,"EE IRMAN RIBEIRO DE ALMEIDA SILVA","01_MS_CPE","IRMAN RIBEIRO","NOVA ANDRADINA","MS","-22,2434095999999","-53,3383269999999"
2784,"EE PROFª FATIMA GAIOTTO SAMPAIO","01_MS_CPE","CENTRO","NOVA ANDRADINA","MS","-22,2409472999999","-53,3444762999999"
2785,"EE MARECHAL RONDON","01_MS_CPE","SAO VICENTE","NOVA ANDRADINA","MS","-22,2603913999999","-53,3503812"
2786,"Escola Estadual Austrilio Capile Castro","01_MS_CPE","Capile","NOVA ANDRADINA","MS","-22,2517667999999","-53,3403946999999"
2787,"EE PROFª NAIR PALACIO DE SOUZA","01_MS_CPE","VILA BEATRIZ","NOVA ANDRADINA","MS","-22,2378029999999","-53,342516"
2788,"ESCOLA ESTADUAL 8 DE MAIO","01_MS_CPE","CENTRO","IGUATEMI","MS","-23,6820602999999","-54,5625163999999"
2789,"ESCOLA ESTADUAL MARCILIO AUGUSTO PINTO","01_MS_CPE","VILA ROSA","IGUATEMI","MS","-23,6665820999999","-54,5647729"
2790,"ESCOLA MUNICIPAL TANCREDO NEVES-POLO","01_MS_CPE","VILA OPERARIA","IGUATEMI","MS","-23,6946754","-54,5641511999999"
2791,"CENTRO EDUCACIONAL PROFESSOR SALVADOR NOGUEIRA POLO","01_MS_CPE","JARDIM AEROPORTO","IGUATEMI","MS","-23,7017932","-54,5613582"
2792,"ESCOLA ESTADUAL PAULO FREIRE","01_MS_CPE","JARDIM AEROPORTO","IGUATEMI","MS","-23,6844174","-54,5652597999999"
2793,"Escola Estadual Antonio Coelho","01_MS_CPE","CENTRO","NOVA ALVORADA DO SUL","MS","-21,4658568","-54,3803909"
2794,"Escola Municipal Adenisaldo Araujo de Rezende","01_MS_CPE","MLM STRADIOTTI","NOVA ALVORADA DO SUL","MS","-21,4357913999999","-54,3737374999999"
2795,"Escola Municipal Leonor de Souza Araujo","01_MS_CPE","MLM STRADIOTTI","NOVA ALVORADA DO SUL","MS","-21,4530193999999","-54,3772297"
2796,"Escola Estadual Delfina Nogueira de Souza","01_MS_CPE","JARDIM ELDORADO","NOVA ALVORADA DO SUL","MS","-21,4591142999999","-54,3777003"
2797,"Escola Municipal Jeanet Alves Zielasko Garcia - POLO","01_MS_CPE","JAIME MEDEIROS","NOVA ALVORADA DO SUL","MS","-21,4678998999999","-54,3756174999999"
2798,"Escola Municipal Ires Brunetto - POLO","01_MS_CPE","Jaime Medeiros","NOVA ALVORADA DO SUL","MS","-21,4682889","-54,3739161999999"
